# x_tcs	y_tcs	z_tcs	x_w2	y_w2	z_w2	angle_w2	x_iscs	y_iscs	z_iscs	angle_iscs
-80020.92190	56881.38774	137.00000	98081.92519	-140.90695	0.00000	-0.04641	98080.00000	-624.45884	0.00000	-0.34641
-80037.23559	56892.95831	137.00000	98101.92555	-140.92314	0.00000	-0.04635	98100.00000	-624.57975	0.00000	-0.34635
-80053.54929	56904.52887	137.00000	98121.92591	-140.93931	0.00000	-0.04630	98120.00000	-624.70064	0.00000	-0.34630
-80069.86300	56916.09941	137.00000	98141.92626	-140.95545	0.00000	-0.04624	98140.00000	-624.82151	0.00000	-0.34624
-80086.17673	56927.66993	137.00000	98161.92662	-140.97158	0.00000	-0.04618	98160.00000	-624.94236	0.00000	-0.34618
-80102.49046	56939.24044	137.00000	98181.92698	-140.98769	0.00000	-0.04612	98180.00000	-625.06319	0.00000	-0.34612
-80118.80421	56950.81093	137.00000	98201.92734	-141.00378	0.00000	-0.04607	98200.00000	-625.18400	0.00000	-0.34607
-80135.11797	56962.38140	137.00000	98221.92770	-141.01985	0.00000	-0.04601	98220.00000	-625.30479	0.00000	-0.34601
-80151.43174	56973.95186	137.00000	98241.92806	-141.03590	0.00000	-0.04595	98240.00000	-625.42556	0.00000	-0.34595
-80167.74552	56985.52230	137.00000	98261.92841	-141.05193	0.00000	-0.04589	98260.00000	-625.54631	0.00000	-0.34589
-80184.05931	56997.09273	137.00000	98281.92877	-141.06794	0.00000	-0.04584	98280.00000	-625.66704	0.00000	-0.34584
-80200.37312	57008.66314	137.00000	98301.92913	-141.08393	0.00000	-0.04578	98300.00000	-625.78775	0.00000	-0.34578
-80216.68693	57020.23353	137.00000	98321.92949	-141.09990	0.00000	-0.04572	98320.00000	-625.90844	0.00000	-0.34572
-80233.00076	57031.80390	137.00000	98341.92985	-141.11585	0.00000	-0.04567	98340.00000	-626.02911	0.00000	-0.34567
-80249.31460	57043.37426	137.00000	98361.93020	-141.13177	0.00000	-0.04561	98360.00000	-626.14976	0.00000	-0.34561
-80265.62845	57054.94461	137.00000	98381.93056	-141.14768	0.00000	-0.04555	98380.00000	-626.27039	0.00000	-0.34555
-80281.94231	57066.51493	137.00000	98401.93092	-141.16357	0.00000	-0.04549	98400.00000	-626.39100	0.00000	-0.34549
-80298.25619	57078.08524	137.00000	98421.93128	-141.17944	0.00000	-0.04544	98420.00000	-626.51159	0.00000	-0.34544
-80314.57007	57089.65554	137.00000	98441.93163	-141.19529	0.00000	-0.04538	98440.00000	-626.63216	0.00000	-0.34538
-80330.88397	57101.22581	137.00000	98461.93199	-141.21112	0.00000	-0.04532	98460.00000	-626.75271	0.00000	-0.34532
-80347.19787	57112.79608	137.00000	98481.93235	-141.22693	0.00000	-0.04526	98480.00000	-626.87324	0.00000	-0.34526
-80363.51179	57124.36632	137.00000	98501.93270	-141.24272	0.00000	-0.04521	98500.00000	-626.99375	0.00000	-0.34521
-80379.82572	57135.93655	137.00000	98521.93306	-141.25849	0.00000	-0.04515	98520.00000	-627.11424	0.00000	-0.34515
-80396.13967	57147.50676	137.00000	98541.93342	-141.27424	0.00000	-0.04509	98540.00000	-627.23471	0.00000	-0.34509
-80412.45362	57159.07696	137.00000	98561.93377	-141.28997	0.00000	-0.04504	98560.00000	-627.35516	0.00000	-0.34504
-80428.76758	57170.64714	137.00000	98581.93413	-141.30567	0.00000	-0.04498	98580.00000	-627.47559	0.00000	-0.34498
-80445.08156	57182.21730	137.00000	98601.93449	-141.32136	0.00000	-0.04492	98600.00000	-627.59600	0.00000	-0.34492
-80461.39555	57193.78744	137.00000	98621.93484	-141.33703	0.00000	-0.04486	98620.00000	-627.71639	0.00000	-0.34486
-80477.70955	57205.35757	137.00000	98641.93520	-141.35268	0.00000	-0.04481	98640.00000	-627.83676	0.00000	-0.34481
-80494.02356	57216.92769	137.00000	98661.93555	-141.36831	0.00000	-0.04475	98660.00000	-627.95711	0.00000	-0.34475
-80510.33758	57228.49779	137.00000	98681.93591	-141.38392	0.00000	-0.04469	98680.00000	-628.07744	0.00000	-0.34469
-80526.65162	57240.06787	137.00000	98701.93627	-141.39951	0.00000	-0.04463	98700.00000	-628.19775	0.00000	-0.34463
-80542.96566	57251.63793	137.00000	98721.93662	-141.41508	0.00000	-0.04458	98720.00000	-628.31804	0.00000	-0.34458
-80559.27972	57263.20798	137.00000	98741.93698	-141.43063	0.00000	-0.04452	98740.00000	-628.43831	0.00000	-0.34452
-80575.59379	57274.77801	137.00000	98761.93733	-141.44616	0.00000	-0.04446	98760.00000	-628.55856	0.00000	-0.34446
-80591.90787	57286.34803	137.00000	98781.93769	-141.46166	0.00000	-0.04440	98780.00000	-628.67879	0.00000	-0.34440
-80608.22196	57297.91803	137.00000	98801.93804	-141.47715	0.00000	-0.04435	98800.00000	-628.79900	0.00000	-0.34435
-80624.53606	57309.48801	137.00000	98821.93840	-141.49262	0.00000	-0.04429	98820.00000	-628.91919	0.00000	-0.34429
-80640.85017	57321.05797	137.00000	98841.93875	-141.50807	0.00000	-0.04423	98840.00000	-629.03936	0.00000	-0.34423
-80657.16430	57332.62792	137.00000	98861.93911	-141.52350	0.00000	-0.04418	98860.00000	-629.15951	0.00000	-0.34418
-80673.47844	57344.19786	137.00000	98881.93946	-141.53891	0.00000	-0.04412	98880.00000	-629.27964	0.00000	-0.34412
-80689.79259	57355.76777	137.00000	98901.93982	-141.55430	0.00000	-0.04406	98900.00000	-629.39975	0.00000	-0.34406
-80706.10675	57367.33768	137.00000	98921.94017	-141.56967	0.00000	-0.04400	98920.00000	-629.51984	0.00000	-0.34400
-80722.42092	57378.90756	137.00000	98941.94053	-141.58502	0.00000	-0.04395	98940.00000	-629.63991	0.00000	-0.34395
-80738.73510	57390.47743	137.00000	98961.94088	-141.60035	0.00000	-0.04389	98960.00000	-629.75996	0.00000	-0.34389
-80755.04929	57402.04728	137.00000	98981.94124	-141.61566	0.00000	-0.04383	98980.00000	-629.87999	0.00000	-0.34383
-80771.36350	57413.61711	137.00000	99001.94159	-141.63094	0.00000	-0.04377	99000.00000	-630.00000	0.00000	-0.34377
-80787.67772	57425.18693	137.00000	99021.94194	-141.64621	0.00000	-0.04372	99020.00000	-630.11999	0.00000	-0.34372
-80803.99195	57436.75674	137.00000	99041.94230	-141.66146	0.00000	-0.04366	99040.00000	-630.23996	0.00000	-0.34366
-80820.30619	57448.32652	137.00000	99061.94265	-141.67669	0.00000	-0.04360	99060.00000	-630.35991	0.00000	-0.34360
-80836.62044	57459.89629	137.00000	99081.94301	-141.69190	0.00000	-0.04355	99080.00000	-630.47984	0.00000	-0.34355
-80852.93470	57471.46604	137.00000	99101.94336	-141.70709	0.00000	-0.04349	99100.00000	-630.59975	0.00000	-0.34349
-80869.24898	57483.03578	137.00000	99121.94371	-141.72226	0.00000	-0.04343	99120.00000	-630.71964	0.00000	-0.34343
-80885.56326	57494.60550	137.00000	99141.94407	-141.73741	0.00000	-0.04337	99140.00000	-630.83951	0.00000	-0.34337
-80901.87756	57506.17521	137.00000	99161.94442	-141.75254	0.00000	-0.04332	99160.00000	-630.95936	0.00000	-0.34332
-80918.19187	57517.74489	137.00000	99181.94477	-141.76765	0.00000	-0.04326	99180.00000	-631.07919	0.00000	-0.34326
-80934.50619	57529.31456	137.00000	99201.94513	-141.78274	0.00000	-0.04320	99200.00000	-631.19900	0.00000	-0.34320
-80950.82052	57540.88422	137.00000	99221.94548	-141.79780	0.00000	-0.04314	99220.00000	-631.31879	0.00000	-0.34314
-80967.13487	57552.45386	137.00000	99241.94583	-141.81285	0.00000	-0.04309	99240.00000	-631.43856	0.00000	-0.34309
-80983.44922	57564.02348	137.00000	99261.94618	-141.82788	0.00000	-0.04303	99260.00000	-631.55831	0.00000	-0.34303
-80999.76359	57575.59309	137.00000	99281.94654	-141.84289	0.00000	-0.04297	99280.00000	-631.67804	0.00000	-0.34297
-81016.07797	57587.16268	137.00000	99301.94689	-141.85788	0.00000	-0.04292	99300.00000	-631.79775	0.00000	-0.34292
-81032.39236	57598.73225	137.00000	99321.94724	-141.87285	0.00000	-0.04286	99320.00000	-631.91744	0.00000	-0.34286
-81048.70676	57610.30181	137.00000	99341.94760	-141.88780	0.00000	-0.04280	99340.00000	-632.03711	0.00000	-0.34280
-81065.02117	57621.87135	137.00000	99361.94795	-141.90273	0.00000	-0.04274	99360.00000	-632.15676	0.00000	-0.34274
-81081.33559	57633.44087	137.00000	99381.94830	-141.91764	0.00000	-0.04269	99380.00000	-632.27639	0.00000	-0.34269
-81097.65003	57645.01038	137.00000	99401.94865	-141.93253	0.00000	-0.04263	99400.00000	-632.39600	0.00000	-0.34263
-81113.96448	57656.57987	137.00000	99421.94900	-141.94740	0.00000	-0.04257	99420.00000	-632.51559	0.00000	-0.34257
-81130.27893	57668.14934	137.00000	99441.94936	-141.96224	0.00000	-0.04251	99440.00000	-632.63516	0.00000	-0.34251
-81146.59340	57679.71880	137.00000	99461.94971	-141.97707	0.00000	-0.04246	99460.00000	-632.75471	0.00000	-0.34246
-81162.90789	57691.28824	137.00000	99481.95006	-141.99188	0.00000	-0.04240	99480.00000	-632.87424	0.00000	-0.34240
-81179.22238	57702.85767	137.00000	99501.95041	-142.00667	0.00000	-0.04234	99500.00000	-632.99375	0.00000	-0.34234
-81195.53688	57714.42708	137.00000	99521.95076	-142.02144	0.00000	-0.04228	99520.00000	-633.11324	0.00000	-0.34228
-81211.85140	57725.99647	137.00000	99541.95111	-142.03619	0.00000	-0.04223	99540.00000	-633.23271	0.00000	-0.34223
-81228.16593	57737.56585	137.00000	99561.95147	-142.05092	0.00000	-0.04217	99560.00000	-633.35216	0.00000	-0.34217
-81244.48046	57749.13521	137.00000	99581.95182	-142.06563	0.00000	-0.04211	99580.00000	-633.47159	0.00000	-0.34211
-81260.79501	57760.70455	137.00000	99601.95217	-142.08032	0.00000	-0.04206	99600.00000	-633.59100	0.00000	-0.34206
-81277.10958	57772.27388	137.00000	99621.95252	-142.09499	0.00000	-0.04200	99620.00000	-633.71039	0.00000	-0.34200
-81293.42415	57783.84319	137.00000	99641.95287	-142.10964	0.00000	-0.04194	99640.00000	-633.82976	0.00000	-0.34194
-81309.73873	57795.41248	137.00000	99661.95322	-142.12426	0.00000	-0.04188	99660.00000	-633.94911	0.00000	-0.34188
-81326.05333	57806.98176	137.00000	99681.95357	-142.13887	0.00000	-0.04183	99680.00000	-634.06844	0.00000	-0.34183
-81342.36794	57818.55102	137.00000	99701.95392	-142.15346	0.00000	-0.04177	99700.00000	-634.18775	0.00000	-0.34177
-81358.68256	57830.12027	137.00000	99721.95427	-142.16803	0.00000	-0.04171	99720.00000	-634.30704	0.00000	-0.34171
-81374.99719	57841.68950	137.00000	99741.95462	-142.18258	0.00000	-0.04165	99740.00000	-634.42631	0.00000	-0.34165
-81391.31183	57853.25871	137.00000	99761.95497	-142.19711	0.00000	-0.04160	99760.00000	-634.54556	0.00000	-0.34160
-81407.62648	57864.82791	137.00000	99781.95532	-142.21162	0.00000	-0.04154	99780.00000	-634.66479	0.00000	-0.34154
-81423.94115	57876.39709	137.00000	99801.95567	-142.22611	0.00000	-0.04148	99800.00000	-634.78400	0.00000	-0.34148
-81440.25582	57887.96625	137.00000	99821.95602	-142.24058	0.00000	-0.04143	99820.00000	-634.90319	0.00000	-0.34143
-81456.57051	57899.53540	137.00000	99841.95637	-142.25503	0.00000	-0.04137	99840.00000	-635.02236	0.00000	-0.34137
-81472.88521	57911.10453	137.00000	99861.95672	-142.26946	0.00000	-0.04131	99860.00000	-635.14151	0.00000	-0.34131
-81489.19992	57922.67364	137.00000	99881.95707	-142.28386	0.00000	-0.04125	99880.00000	-635.26064	0.00000	-0.34125
-81505.51464	57934.24274	137.00000	99901.95742	-142.29825	0.00000	-0.04120	99900.00000	-635.37975	0.00000	-0.34120
-81521.82938	57945.81182	137.00000	99921.95777	-142.31262	0.00000	-0.04114	99920.00000	-635.49884	0.00000	-0.34114
-81538.14412	57957.38089	137.00000	99941.95812	-142.32697	0.00000	-0.04108	99940.00000	-635.61791	0.00000	-0.34108
-81554.45888	57968.94994	137.00000	99961.95847	-142.34130	0.00000	-0.04102	99960.00000	-635.73696	0.00000	-0.34102
-81570.77365	57980.51897	137.00000	99981.95882	-142.35561	0.00000	-0.04097	99980.00000	-635.85599	0.00000	-0.34097
-81587.08843	57992.08798	137.00000	100001.95917	-142.36990	0.00000	-0.04091	100000.00000	-635.97500	0.00000	-0.34091
-81603.40322	58003.65698	137.00000	100021.95952	-142.38417	0.00000	-0.04085	100020.00000	-636.09399	0.00000	-0.34085
-81619.71802	58015.22597	137.00000	100041.95986	-142.39842	0.00000	-0.04080	100040.00000	-636.21296	0.00000	-0.34080
-81636.03283	58026.79493	137.00000	100061.96021	-142.41265	0.00000	-0.04074	100060.00000	-636.33191	0.00000	-0.34074
-81652.34766	58038.36388	137.00000	100081.96056	-142.42686	0.00000	-0.04068	100080.00000	-636.45084	0.00000	-0.34068
-81668.66250	58049.93282	137.00000	100101.96091	-142.44104	0.00000	-0.04062	100100.00000	-636.56975	0.00000	-0.34062
-81684.97734	58061.50174	137.00000	100121.96126	-142.45521	0.00000	-0.04057	100120.00000	-636.68864	0.00000	-0.34057
-81701.29220	58073.07064	137.00000	100141.96161	-142.46936	0.00000	-0.04051	100140.00000	-636.80751	0.00000	-0.34051
-81717.60708	58084.63952	137.00000	100161.96195	-142.48349	0.00000	-0.04045	100160.00000	-636.92636	0.00000	-0.34045
-81733.92196	58096.20839	137.00000	100181.96230	-142.49760	0.00000	-0.04039	100180.00000	-637.04519	0.00000	-0.34039
-81750.23685	58107.77724	137.00000	100201.96265	-142.51169	0.00000	-0.04034	100200.00000	-637.16400	0.00000	-0.34034
-81766.55176	58119.34608	137.00000	100221.96300	-142.52576	0.00000	-0.04028	100220.00000	-637.28279	0.00000	-0.34028
-81782.86668	58130.91490	137.00000	100241.96335	-142.53981	0.00000	-0.04022	100240.00000	-637.40156	0.00000	-0.34022
-81799.18160	58142.48370	137.00000	100261.96369	-142.55384	0.00000	-0.04017	100260.00000	-637.52031	0.00000	-0.34017
-81815.49654	58154.05249	137.00000	100281.96404	-142.56785	0.00000	-0.04011	100280.00000	-637.63904	0.00000	-0.34011
-81831.81150	58165.62126	137.00000	100301.96439	-142.58184	0.00000	-0.04005	100300.00000	-637.75775	0.00000	-0.34005
-81848.12646	58177.19001	137.00000	100321.96474	-142.59580	0.00000	-0.03999	100320.00000	-637.87644	0.00000	-0.33999
-81864.44143	58188.75875	137.00000	100341.96508	-142.60975	0.00000	-0.03994	100340.00000	-637.99511	0.00000	-0.33994
-81880.75642	58200.32747	137.00000	100361.96543	-142.62368	0.00000	-0.03988	100360.00000	-638.11376	0.00000	-0.33988
-81897.07142	58211.89618	137.00000	100381.96578	-142.63759	0.00000	-0.03982	100380.00000	-638.23239	0.00000	-0.33982
-81913.38643	58223.46486	137.00000	100401.96612	-142.65148	0.00000	-0.03976	100400.00000	-638.35100	0.00000	-0.33976
-81929.70145	58235.03354	137.00000	100421.96647	-142.66535	0.00000	-0.03971	100420.00000	-638.46959	0.00000	-0.33971
-81946.01648	58246.60219	137.00000	100441.96682	-142.67920	0.00000	-0.03965	100440.00000	-638.58816	0.00000	-0.33965
-81962.33152	58258.17083	137.00000	100461.96716	-142.69303	0.00000	-0.03959	100460.00000	-638.70671	0.00000	-0.33959
-81978.64658	58269.73945	137.00000	100481.96751	-142.70684	0.00000	-0.03953	100480.00000	-638.82524	0.00000	-0.33953
-81994.96164	58281.30806	137.00000	100501.96786	-142.72063	0.00000	-0.03948	100500.00000	-638.94375	0.00000	-0.33948
-82011.27672	58292.87665	137.00000	100521.96820	-142.73440	0.00000	-0.03942	100520.00000	-639.06224	0.00000	-0.33942
-82027.59181	58304.44522	137.00000	100541.96855	-142.74814	0.00000	-0.03936	100540.00000	-639.18071	0.00000	-0.33936
-82043.90691	58316.01378	137.00000	100561.96890	-142.76187	0.00000	-0.03931	100560.00000	-639.29916	0.00000	-0.33931
-82060.22202	58327.58232	137.00000	100581.96924	-142.77558	0.00000	-0.03925	100580.00000	-639.41759	0.00000	-0.33925
-82076.53715	58339.15085	137.00000	100601.96959	-142.78927	0.00000	-0.03919	100600.00000	-639.53600	0.00000	-0.33919
-82092.85228	58350.71935	137.00000	100621.96993	-142.80294	0.00000	-0.03913	100620.00000	-639.65439	0.00000	-0.33913
-82109.16743	58362.28785	137.00000	100641.97028	-142.81659	0.00000	-0.03908	100640.00000	-639.77276	0.00000	-0.33908
-82125.48259	58373.85632	137.00000	100661.97062	-142.83022	0.00000	-0.03902	100660.00000	-639.89111	0.00000	-0.33902
-82141.79776	58385.42478	137.00000	100681.97097	-142.84383	0.00000	-0.03896	100680.00000	-640.00944	0.00000	-0.33896
-82158.11294	58396.99322	137.00000	100701.97132	-142.85742	0.00000	-0.03890	100700.00000	-640.12775	0.00000	-0.33890
-82174.42813	58408.56165	137.00000	100721.97166	-142.87099	0.00000	-0.03885	100720.00000	-640.24604	0.00000	-0.33885
-82190.74333	58420.13006	137.00000	100741.97201	-142.88454	0.00000	-0.03879	100740.00000	-640.36431	0.00000	-0.33879
-82207.05855	58431.69845	137.00000	100761.97235	-142.89806	0.00000	-0.03873	100760.00000	-640.48256	0.00000	-0.33873
-82223.37378	58443.26683	137.00000	100781.97270	-142.91157	0.00000	-0.03868	100780.00000	-640.60079	0.00000	-0.33868
-82239.68901	58454.83519	137.00000	100801.97304	-142.92506	0.00000	-0.03862	100800.00000	-640.71900	0.00000	-0.33862
-82256.00426	58466.40353	137.00000	100821.97338	-142.93853	0.00000	-0.03856	100820.00000	-640.83719	0.00000	-0.33856
-82272.31953	58477.97186	137.00000	100841.97373	-142.95198	0.00000	-0.03850	100840.00000	-640.95536	0.00000	-0.33850
-82288.63480	58489.54017	137.00000	100861.97407	-142.96541	0.00000	-0.03845	100860.00000	-641.07351	0.00000	-0.33845
-82304.95008	58501.10847	137.00000	100881.97442	-142.97882	0.00000	-0.03839	100880.00000	-641.19164	0.00000	-0.33839
-82321.26538	58512.67675	137.00000	100901.97476	-142.99221	0.00000	-0.03833	100900.00000	-641.30975	0.00000	-0.33833
-82337.58069	58524.24501	137.00000	100921.97511	-143.00558	0.00000	-0.03827	100920.00000	-641.42784	0.00000	-0.33827
-82353.89600	58535.81326	137.00000	100941.97545	-143.01893	0.00000	-0.03822	100940.00000	-641.54591	0.00000	-0.33822
-82370.21134	58547.38149	137.00000	100961.97579	-143.03226	0.00000	-0.03816	100960.00000	-641.66396	0.00000	-0.33816
-82386.52668	58558.94970	137.00000	100981.97614	-143.04556	0.00000	-0.03810	100980.00000	-641.78199	0.00000	-0.33810
-82402.84203	58570.51790	137.00000	101001.97648	-143.05885	0.00000	-0.03805	101000.00000	-641.90000	0.00000	-0.33805
-82419.15739	58582.08608	137.00000	101021.97683	-143.07212	0.00000	-0.03799	101020.00000	-642.01799	0.00000	-0.33799
-82435.47277	58593.65424	137.00000	101041.97717	-143.08537	0.00000	-0.03793	101040.00000	-642.13596	0.00000	-0.33793
-82451.78816	58605.22239	137.00000	101061.97751	-143.09860	0.00000	-0.03787	101060.00000	-642.25391	0.00000	-0.33787
-82468.10356	58616.79052	137.00000	101081.97786	-143.11181	0.00000	-0.03782	101080.00000	-642.37184	0.00000	-0.33782
-82484.41897	58628.35863	137.00000	101101.97820	-143.12500	0.00000	-0.03776	101100.00000	-642.48975	0.00000	-0.33776
-82500.73439	58639.92673	137.00000	101121.97854	-143.13817	0.00000	-0.03770	101120.00000	-642.60764	0.00000	-0.33770
-82517.04982	58651.49482	137.00000	101141.97889	-143.15132	0.00000	-0.03764	101140.00000	-642.72551	0.00000	-0.33764
-82533.36527	58663.06288	137.00000	101161.97923	-143.16445	0.00000	-0.03759	101160.00000	-642.84336	0.00000	-0.33759
-82549.68072	58674.63093	137.00000	101181.97957	-143.17756	0.00000	-0.03753	101180.00000	-642.96119	0.00000	-0.33753
-82565.99619	58686.19896	137.00000	101201.97991	-143.19065	0.00000	-0.03747	101200.00000	-643.07900	0.00000	-0.33747
-82582.31167	58697.76698	137.00000	101221.98026	-143.20371	0.00000	-0.03741	101220.00000	-643.19679	0.00000	-0.33741
-82598.62716	58709.33498	137.00000	101241.98060	-143.21676	0.00000	-0.03736	101240.00000	-643.31456	0.00000	-0.33736
-82614.94266	58720.90296	137.00000	101261.98094	-143.22979	0.00000	-0.03730	101260.00000	-643.43231	0.00000	-0.33730
-82631.25818	58732.47093	137.00000	101281.98128	-143.24280	0.00000	-0.03724	101280.00000	-643.55004	0.00000	-0.33724
-82647.57370	58744.03888	137.00000	101301.98163	-143.25579	0.00000	-0.03719	101300.00000	-643.66775	0.00000	-0.33719
-82663.88924	58755.60682	137.00000	101321.98197	-143.26876	0.00000	-0.03713	101320.00000	-643.78544	0.00000	-0.33713
-82680.20479	58767.17474	137.00000	101341.98231	-143.28171	0.00000	-0.03707	101340.00000	-643.90311	0.00000	-0.33707
-82696.52035	58778.74264	137.00000	101361.98265	-143.29464	0.00000	-0.03701	101360.00000	-644.02076	0.00000	-0.33701
-82712.83592	58790.31052	137.00000	101381.98299	-143.30755	0.00000	-0.03696	101380.00000	-644.13839	0.00000	-0.33696
-82729.15150	58801.87839	137.00000	101401.98334	-143.32044	0.00000	-0.03690	101400.00000	-644.25600	0.00000	-0.33690
-82745.46710	58813.44625	137.00000	101421.98368	-143.33331	0.00000	-0.03684	101420.00000	-644.37359	0.00000	-0.33684
-82761.78270	58825.01408	137.00000	101441.98402	-143.34615	0.00000	-0.03678	101440.00000	-644.49116	0.00000	-0.33678
-82778.09832	58836.58190	137.00000	101461.98436	-143.35898	0.00000	-0.03673	101460.00000	-644.60871	0.00000	-0.33673
-82794.41395	58848.14971	137.00000	101481.98470	-143.37179	0.00000	-0.03667	101480.00000	-644.72624	0.00000	-0.33667
-82810.72959	58859.71749	137.00000	101501.98504	-143.38458	0.00000	-0.03661	101500.00000	-644.84375	0.00000	-0.33661
-82827.04524	58871.28526	137.00000	101521.98538	-143.39735	0.00000	-0.03656	101520.00000	-644.96124	0.00000	-0.33656
-82843.36090	58882.85302	137.00000	101541.98572	-143.41010	0.00000	-0.03650	101540.00000	-645.07871	0.00000	-0.33650
-82859.67658	58894.42076	137.00000	101561.98606	-143.42283	0.00000	-0.03644	101560.00000	-645.19616	0.00000	-0.33644
-82875.99226	58905.98848	137.00000	101581.98641	-143.43554	0.00000	-0.03638	101580.00000	-645.31359	0.00000	-0.33638
-82892.30796	58917.55618	137.00000	101601.98675	-143.44823	0.00000	-0.03633	101600.00000	-645.43100	0.00000	-0.33633
-82908.62367	58929.12387	137.00000	101621.98709	-143.46090	0.00000	-0.03627	101620.00000	-645.54839	0.00000	-0.33627
-82924.93939	58940.69155	137.00000	101641.98743	-143.47355	0.00000	-0.03621	101640.00000	-645.66576	0.00000	-0.33621
-82941.25512	58952.25920	137.00000	101661.98777	-143.48617	0.00000	-0.03615	101660.00000	-645.78311	0.00000	-0.33615
-82957.57086	58963.82684	137.00000	101681.98811	-143.49878	0.00000	-0.03610	101680.00000	-645.90044	0.00000	-0.33610
-82973.88662	58975.39447	137.00000	101701.98845	-143.51137	0.00000	-0.03604	101700.00000	-646.01775	0.00000	-0.33604
-82990.20238	58986.96207	137.00000	101721.98879	-143.52394	0.00000	-0.03598	101720.00000	-646.13504	0.00000	-0.33598
-83006.51816	58998.52966	137.00000	101741.98913	-143.53649	0.00000	-0.03593	101740.00000	-646.25231	0.00000	-0.33593
-83022.83395	59010.09724	137.00000	101761.98947	-143.54902	0.00000	-0.03587	101760.00000	-646.36956	0.00000	-0.33587
-83039.14975	59021.66480	137.00000	101781.98981	-143.56153	0.00000	-0.03581	101780.00000	-646.48679	0.00000	-0.33581
-83055.46556	59033.23234	137.00000	101801.99015	-143.57402	0.00000	-0.03575	101800.00000	-646.60400	0.00000	-0.33575
-83071.78139	59044.79986	137.00000	101821.99049	-143.58649	0.00000	-0.03570	101820.00000	-646.72119	0.00000	-0.33570
-83088.09722	59056.36737	137.00000	101841.99082	-143.59894	0.00000	-0.03564	101840.00000	-646.83836	0.00000	-0.33564
-83104.41307	59067.93486	137.00000	101861.99116	-143.61137	0.00000	-0.03558	101860.00000	-646.95551	0.00000	-0.33558
-83120.72892	59079.50234	137.00000	101881.99150	-143.62377	0.00000	-0.03552	101880.00000	-647.07264	0.00000	-0.33552
-83137.04479	59091.06980	137.00000	101901.99184	-143.63616	0.00000	-0.03547	101900.00000	-647.18975	0.00000	-0.33547
-83153.36067	59102.63724	137.00000	101921.99218	-143.64853	0.00000	-0.03541	101920.00000	-647.30684	0.00000	-0.33541
-83169.67657	59114.20467	137.00000	101941.99252	-143.66088	0.00000	-0.03535	101940.00000	-647.42391	0.00000	-0.33535
-83185.99247	59125.77208	137.00000	101961.99286	-143.67321	0.00000	-0.03529	101960.00000	-647.54096	0.00000	-0.33529
-83202.30839	59137.33947	137.00000	101981.99320	-143.68552	0.00000	-0.03524	101980.00000	-647.65799	0.00000	-0.33524
-83218.62431	59148.90685	137.00000	102001.99354	-143.69781	0.00000	-0.03518	102000.00000	-647.77500	0.00000	-0.33518
-83234.94025	59160.47421	137.00000	102021.99387	-143.71008	0.00000	-0.03512	102020.00000	-647.89199	0.00000	-0.33512
-83251.25620	59172.04156	137.00000	102041.99421	-143.72233	0.00000	-0.03507	102040.00000	-648.00896	0.00000	-0.33507
-83267.57216	59183.60889	137.00000	102061.99455	-143.73456	0.00000	-0.03501	102060.00000	-648.12591	0.00000	-0.33501
-83283.88813	59195.17620	137.00000	102081.99489	-143.74677	0.00000	-0.03495	102080.00000	-648.24284	0.00000	-0.33495
-83300.20412	59206.74349	137.00000	102101.99523	-143.75896	0.00000	-0.03489	102100.00000	-648.35975	0.00000	-0.33489
-83316.52011	59218.31077	137.00000	102121.99556	-143.77112	0.00000	-0.03484	102120.00000	-648.47664	0.00000	-0.33484
-83332.83612	59229.87804	137.00000	102141.99590	-143.78327	0.00000	-0.03478	102140.00000	-648.59351	0.00000	-0.33478
-83349.15214	59241.44528	137.00000	102161.99624	-143.79540	0.00000	-0.03472	102160.00000	-648.71036	0.00000	-0.33472
-83365.46817	59253.01251	137.00000	102181.99658	-143.80751	0.00000	-0.03466	102180.00000	-648.82719	0.00000	-0.33466
-83381.78421	59264.57973	137.00000	102201.99691	-143.81960	0.00000	-0.03461	102200.00000	-648.94400	0.00000	-0.33461
-83398.10026	59276.14692	137.00000	102221.99725	-143.83167	0.00000	-0.03455	102220.00000	-649.06079	0.00000	-0.33455
-83414.41633	59287.71411	137.00000	102241.99759	-143.84372	0.00000	-0.03449	102240.00000	-649.17756	0.00000	-0.33449
-83430.73240	59299.28127	137.00000	102261.99793	-143.85575	0.00000	-0.03444	102260.00000	-649.29431	0.00000	-0.33444
-83447.04849	59310.84842	137.00000	102281.99826	-143.86776	0.00000	-0.03438	102280.00000	-649.41104	0.00000	-0.33438
-83463.36459	59322.41555	137.00000	102301.99860	-143.87975	0.00000	-0.03432	102300.00000	-649.52775	0.00000	-0.33432
-83479.68070	59333.98267	137.00000	102321.99894	-143.89172	0.00000	-0.03426	102320.00000	-649.64444	0.00000	-0.33426
-83495.99682	59345.54977	137.00000	102341.99927	-143.90366	0.00000	-0.03421	102340.00000	-649.76111	0.00000	-0.33421
-83512.31296	59357.11685	137.00000	102361.99961	-143.91559	0.00000	-0.03415	102360.00000	-649.87776	0.00000	-0.33415
-83528.62910	59368.68391	137.00000	102381.99995	-143.92750	0.00000	-0.03409	102380.00000	-649.99439	0.00000	-0.33409
-83544.94526	59380.25096	137.00000	102402.00028	-143.93939	0.00000	-0.03403	102400.00000	-650.11100	0.00000	-0.33403
