# x_tcs	y_tcs	z_tcs	x_w2	y_w2	z_w2	x_iscs	y_iscs	z_iscs
-44174.86660	31398.07009	137.00000	54100.88261	-56.92985	0.00000	54100.00000	-310.19975	0.00000
-44256.30903	31456.10292	137.00000	54200.88555	-57.23050	0.00000	54200.00000	-311.02400	0.00000
-44337.75176	31514.13534	137.00000	54300.88849	-57.53064	0.00000	54300.00000	-311.84775	0.00000
-44419.19476	31572.16735	137.00000	54400.89143	-57.83028	0.00000	54400.00000	-312.67100	0.00000
-44500.63806	31630.19896	137.00000	54500.89437	-58.12942	0.00000	54500.00000	-313.49375	0.00000
-44582.08164	31688.23015	137.00000	54600.89730	-58.42807	0.00000	54600.00000	-314.31600	0.00000
-44663.52551	31746.26093	137.00000	54700.90024	-58.72621	0.00000	54700.00000	-315.13775	0.00000
-44744.96966	31804.29130	137.00000	54800.90317	-59.02385	0.00000	54800.00000	-315.95900	0.00000
-44826.41410	31862.32126	137.00000	54900.90609	-59.32099	0.00000	54900.00000	-316.77975	0.00000
-44907.85883	31920.35082	137.00000	55000.90902	-59.61764	0.00000	55000.00000	-317.60000	0.00000
-44989.30385	31978.37996	137.00000	55100.91194	-59.91378	0.00000	55100.00000	-318.41975	0.00000
-45070.74915	32036.40869	137.00000	55200.91486	-60.20942	0.00000	55200.00000	-319.23900	0.00000
-45152.19474	32094.43702	137.00000	55300.91777	-60.50456	0.00000	55300.00000	-320.05775	0.00000
-45233.64061	32152.46493	137.00000	55400.92069	-60.79921	0.00000	55400.00000	-320.87600	0.00000
-45315.08677	32210.49244	137.00000	55500.92360	-61.09335	0.00000	55500.00000	-321.69375	0.00000
-45396.53322	32268.51953	137.00000	55600.92650	-61.38699	0.00000	55600.00000	-322.51100	0.00000
-45477.97996	32326.54622	137.00000	55700.92941	-61.68013	0.00000	55700.00000	-323.32775	0.00000
-45559.42698	32384.57250	137.00000	55800.93231	-61.97277	0.00000	55800.00000	-324.14400	0.00000
-45640.87429	32442.59836	137.00000	55900.93521	-62.26492	0.00000	55900.00000	-324.95975	0.00000
-45722.32189	32500.62382	137.00000	56000.93811	-62.55656	0.00000	56000.00000	-325.77500	0.00000
-45803.76977	32558.64887	137.00000	56100.94101	-62.84770	0.00000	56100.00000	-326.58975	0.00000
-45885.21794	32616.67351	137.00000	56200.94390	-63.13834	0.00000	56200.00000	-327.40400	0.00000
-45966.66640	32674.69774	137.00000	56300.94679	-63.42849	0.00000	56300.00000	-328.21775	0.00000
-46048.11514	32732.72155	137.00000	56400.94968	-63.71813	0.00000	56400.00000	-329.03100	0.00000
-46129.56417	32790.74496	137.00000	56500.95256	-64.00727	0.00000	56500.00000	-329.84375	0.00000
-46211.01349	32848.76796	137.00000	56600.95544	-64.29591	0.00000	56600.00000	-330.65600	0.00000
-46292.46309	32906.79055	137.00000	56700.95832	-64.58406	0.00000	56700.00000	-331.46775	0.00000
-46373.91298	32964.81273	137.00000	56800.96120	-64.87170	0.00000	56800.00000	-332.27900	0.00000
-46455.36316	33022.83451	137.00000	56900.96407	-65.15884	0.00000	56900.00000	-333.08975	0.00000
-46536.81362	33080.85587	137.00000	57000.96695	-65.44548	0.00000	57000.00000	-333.90000	0.00000
-46618.26437	33138.87682	137.00000	57100.96982	-65.73163	0.00000	57100.00000	-334.70975	0.00000
-46699.71541	33196.89736	137.00000	57200.97268	-66.01727	0.00000	57200.00000	-335.51900	0.00000
-46781.16674	33254.91749	137.00000	57300.97555	-66.30241	0.00000	57300.00000	-336.32775	0.00000
-46862.61835	33312.93722	137.00000	57400.97841	-66.58705	0.00000	57400.00000	-337.13600	0.00000
-46944.07025	33370.95653	137.00000	57500.98127	-66.87120	0.00000	57500.00000	-337.94375	0.00000
-47025.52243	33428.97544	137.00000	57600.98412	-67.15484	0.00000	57600.00000	-338.75100	0.00000
-47106.97490	33486.99393	137.00000	57700.98697	-67.43798	0.00000	57700.00000	-339.55775	0.00000
-47188.42766	33545.01202	137.00000	57800.98983	-67.72062	0.00000	57800.00000	-340.36400	0.00000
-47269.88071	33603.02969	137.00000	57900.99267	-68.00277	0.00000	57900.00000	-341.16975	0.00000
-47351.33404	33661.04696	137.00000	58000.99552	-68.28441	0.00000	58000.00000	-341.97500	0.00000
-47432.78766	33719.06381	137.00000	58100.99836	-68.56555	0.00000	58100.00000	-342.77975	0.00000
-47514.24156	33777.08026	137.00000	58201.00120	-68.84620	0.00000	58200.00000	-343.58400	0.00000
-47595.69575	33835.09630	137.00000	58301.00404	-69.12634	0.00000	58300.00000	-344.38775	0.00000
-47677.15023	33893.11192	137.00000	58401.00687	-69.40598	0.00000	58400.00000	-345.19100	0.00000
-47758.60500	33951.12714	137.00000	58501.00971	-69.68512	0.00000	58500.00000	-345.99375	0.00000
-47840.06005	34009.14195	137.00000	58601.01254	-69.96377	0.00000	58600.00000	-346.79600	0.00000
-47921.51539	34067.15635	137.00000	58701.01536	-70.24191	0.00000	58700.00000	-347.59775	0.00000
-48002.97102	34125.17034	137.00000	58801.01819	-70.51955	0.00000	58800.00000	-348.39900	0.00000
-48084.42693	34183.18392	137.00000	58901.02101	-70.79669	0.00000	58900.00000	-349.19975	0.00000
-48165.88313	34241.19709	137.00000	59001.02383	-71.07334	0.00000	59000.00000	-350.00000	0.00000
-48247.33962	34299.20985	137.00000	59101.02665	-71.34948	0.00000	59100.00000	-350.79975	0.00000
-48328.79639	34357.22220	137.00000	59201.02946	-71.62512	0.00000	59200.00000	-351.59900	0.00000
-48410.25345	34415.23414	137.00000	59301.03227	-71.90026	0.00000	59300.00000	-352.39775	0.00000
-48491.71080	34473.24567	137.00000	59401.03508	-72.17491	0.00000	59400.00000	-353.19600	0.00000
-48573.16843	34531.25679	137.00000	59501.03789	-72.44905	0.00000	59500.00000	-353.99375	0.00000
-48654.62635	34589.26751	137.00000	59601.04069	-72.72269	0.00000	59600.00000	-354.79100	0.00000
-48736.08456	34647.27781	137.00000	59701.04349	-72.99583	0.00000	59700.00000	-355.58775	0.00000
-48817.54306	34705.28770	137.00000	59801.04629	-73.26848	0.00000	59800.00000	-356.38400	0.00000
-48899.00184	34763.29719	137.00000	59901.04909	-73.54062	0.00000	59900.00000	-357.17975	0.00000
-48980.46090	34821.30626	137.00000	60001.05188	-73.81226	0.00000	60000.00000	-357.97500	0.00000
-49061.92026	34879.31493	137.00000	60101.05467	-74.08341	0.00000	60100.00000	-358.76975	0.00000
-49143.37990	34937.32318	137.00000	60201.05746	-74.35405	0.00000	60200.00000	-359.56400	0.00000
-49224.83983	34995.33103	137.00000	60301.06024	-74.62419	0.00000	60300.00000	-360.35775	0.00000
-49306.30004	35053.33846	137.00000	60401.06303	-74.89383	0.00000	60400.00000	-361.15100	0.00000
-49387.76054	35111.34549	137.00000	60501.06581	-75.16298	0.00000	60500.00000	-361.94375	0.00000
-49469.22133	35169.35211	137.00000	60601.06858	-75.43162	0.00000	60600.00000	-362.73600	0.00000
-49550.68241	35227.35831	137.00000	60701.07136	-75.69976	0.00000	60700.00000	-363.52775	0.00000
-49632.14377	35285.36411	137.00000	60801.07413	-75.96741	0.00000	60800.00000	-364.31900	0.00000
-49713.60542	35343.36950	137.00000	60901.07690	-76.23455	0.00000	60900.00000	-365.10975	0.00000
-49795.06735	35401.37448	137.00000	61001.07967	-76.50119	0.00000	61000.00000	-365.90000	0.00000
-49876.52958	35459.37905	137.00000	61101.08243	-76.76733	0.00000	61100.00000	-366.68975	0.00000
-49957.99209	35517.38321	137.00000	61201.08519	-77.03298	0.00000	61200.00000	-367.47900	0.00000
-50039.45488	35575.38696	137.00000	61301.08795	-77.29812	0.00000	61300.00000	-368.26775	0.00000
-50120.91797	35633.39030	137.00000	61401.09071	-77.56276	0.00000	61400.00000	-369.05600	0.00000
-50202.38133	35691.39323	137.00000	61501.09346	-77.82690	0.00000	61500.00000	-369.84375	0.00000
-50283.84499	35749.39575	137.00000	61601.09621	-78.09055	0.00000	61600.00000	-370.63100	0.00000
-50365.30893	35807.39786	137.00000	61701.09896	-78.35369	0.00000	61700.00000	-371.41775	0.00000
-50446.77316	35865.39956	137.00000	61801.10171	-78.61633	0.00000	61800.00000	-372.20400	0.00000
-50528.23768	35923.40085	137.00000	61901.10445	-78.87848	0.00000	61900.00000	-372.98975	0.00000
-50609.70248	35981.40174	137.00000	62001.10719	-79.14012	0.00000	62000.00000	-373.77500	0.00000
-50691.16758	36039.40221	137.00000	62101.10993	-79.40126	0.00000	62100.00000	-374.55975	0.00000
-50772.63295	36097.40227	137.00000	62201.11267	-79.66190	0.00000	62200.00000	-375.34400	0.00000
-50854.09862	36155.40193	137.00000	62301.11540	-79.92205	0.00000	62300.00000	-376.12775	0.00000
-50935.56457	36213.40117	137.00000	62401.11813	-80.18169	0.00000	62400.00000	-376.91100	0.00000
-51017.03080	36271.40001	137.00000	62501.12086	-80.44083	0.00000	62500.00000	-377.69375	0.00000
-51098.49733	36329.39843	137.00000	62601.12358	-80.69948	0.00000	62600.00000	-378.47600	0.00000
-51179.96414	36387.39645	137.00000	62701.12630	-80.95762	0.00000	62700.00000	-379.25775	0.00000
-51261.43124	36445.39405	137.00000	62801.12902	-81.21526	0.00000	62800.00000	-380.03900	0.00000
-51342.89862	36503.39125	137.00000	62901.13174	-81.47240	0.00000	62900.00000	-380.81975	0.00000
-51424.36629	36561.38804	137.00000	63001.13446	-81.72905	0.00000	63000.00000	-381.60000	0.00000
-51505.83425	36619.38442	137.00000	63101.13717	-81.98519	0.00000	63100.00000	-382.37975	0.00000
-51587.30250	36677.38038	137.00000	63201.13988	-82.24083	0.00000	63200.00000	-383.15900	0.00000
-51668.77103	36735.37594	137.00000	63301.14258	-82.49598	0.00000	63300.00000	-383.93775	0.00000
-51750.23985	36793.37109	137.00000	63401.14529	-82.75062	0.00000	63400.00000	-384.71600	0.00000
-51831.70895	36851.36583	137.00000	63501.14799	-83.00476	0.00000	63500.00000	-385.49375	0.00000
-51913.17834	36909.36016	137.00000	63601.15069	-83.25841	0.00000	63600.00000	-386.27100	0.00000
-51994.64802	36967.35408	137.00000	63701.15338	-83.51155	0.00000	63700.00000	-387.04775	0.00000
-52076.11799	37025.34759	137.00000	63801.15608	-83.76419	0.00000	63800.00000	-387.82400	0.00000
-52157.58824	37083.34069	137.00000	63901.15877	-84.01633	0.00000	63900.00000	-388.59975	0.00000
-52239.05878	37141.33338	137.00000	64001.16146	-84.26798	0.00000	64000.00000	-389.37500	0.00000
-52320.52961	37199.32566	137.00000	64101.16414	-84.51912	0.00000	64100.00000	-390.14975	0.00000
-52402.00072	37257.31754	137.00000	64201.16683	-84.76976	0.00000	64200.00000	-390.92400	0.00000
-52483.47212	37315.30900	137.00000	64301.16951	-85.01991	0.00000	64300.00000	-391.69775	0.00000
-52564.94381	37373.30005	137.00000	64401.17218	-85.26955	0.00000	64400.00000	-392.47100	0.00000
-52646.41578	37431.29069	137.00000	64501.17486	-85.51869	0.00000	64500.00000	-393.24375	0.00000
-52727.88804	37489.28093	137.00000	64601.17753	-85.76734	0.00000	64600.00000	-394.01600	0.00000
-52809.36059	37547.27075	137.00000	64701.18020	-86.01548	0.00000	64700.00000	-394.78775	0.00000
-52890.83342	37605.26017	137.00000	64801.18287	-86.26312	0.00000	64800.00000	-395.55900	0.00000
-52972.30654	37663.24917	137.00000	64901.18554	-86.51026	0.00000	64900.00000	-396.32975	0.00000
-53053.77995	37721.23777	137.00000	65001.18820	-86.75691	0.00000	65000.00000	-397.10000	0.00000
-53135.25364	37779.22595	137.00000	65101.19086	-87.00305	0.00000	65100.00000	-397.86975	0.00000
-53216.72762	37837.21373	137.00000	65201.19351	-87.24869	0.00000	65200.00000	-398.63900	0.00000
-53298.20189	37895.20110	137.00000	65301.19617	-87.49384	0.00000	65300.00000	-399.40775	0.00000
-53379.67644	37953.18805	137.00000	65401.19882	-87.73848	0.00000	65400.00000	-400.17600	0.00000
-53461.15128	38011.17460	137.00000	65501.20147	-87.98262	0.00000	65500.00000	-400.94375	0.00000
-53542.62641	38069.16074	137.00000	65601.20412	-88.22627	0.00000	65600.00000	-401.71100	0.00000
-53624.10183	38127.14647	137.00000	65701.20676	-88.46941	0.00000	65700.00000	-402.47775	0.00000
-53705.57753	38185.13179	137.00000	65801.20940	-88.71205	0.00000	65800.00000	-403.24400	0.00000
-53787.05352	38243.11670	137.00000	65901.21204	-88.95420	0.00000	65900.00000	-404.00975	0.00000
-53868.52979	38301.10120	137.00000	66001.21468	-89.19584	0.00000	66000.00000	-404.77500	0.00000
-53950.00635	38359.08529	137.00000	66101.21731	-89.43698	0.00000	66100.00000	-405.53975	0.00000
-54031.48320	38417.06897	137.00000	66201.21994	-89.67762	0.00000	66200.00000	-406.30400	0.00000
-54112.96034	38475.05224	137.00000	66301.22257	-89.91777	0.00000	66300.00000	-407.06775	0.00000
-54194.43776	38533.03510	137.00000	66401.22519	-90.15741	0.00000	66400.00000	-407.83100	0.00000
-54275.91547	38591.01755	137.00000	66501.22782	-90.39655	0.00000	66500.00000	-408.59375	0.00000
-54357.39347	38648.99959	137.00000	66601.23044	-90.63520	0.00000	66600.00000	-409.35600	0.00000
-54438.87175	38706.98123	137.00000	66701.23305	-90.87334	0.00000	66700.00000	-410.11775	0.00000
-54520.35032	38764.96245	137.00000	66801.23567	-91.11098	0.00000	66800.00000	-410.87900	0.00000
-54601.82917	38822.94326	137.00000	66901.23828	-91.34813	0.00000	66900.00000	-411.63975	0.00000
-54683.30832	38880.92367	137.00000	67001.24089	-91.58477	0.00000	67000.00000	-412.40000	0.00000
-54764.78775	38938.90366	137.00000	67101.24350	-91.82091	0.00000	67100.00000	-413.15975	0.00000
-54846.26746	38996.88325	137.00000	67201.24610	-92.05656	0.00000	67200.00000	-413.91900	0.00000
-54927.74747	39054.86242	137.00000	67301.24871	-92.29170	0.00000	67300.00000	-414.67775	0.00000
-55009.22776	39112.84119	137.00000	67401.25131	-92.52634	0.00000	67400.00000	-415.43600	0.00000
-55090.70833	39170.81954	137.00000	67501.25390	-92.76049	0.00000	67500.00000	-416.19375	0.00000
-55172.18920	39228.79749	137.00000	67601.25650	-92.99413	0.00000	67600.00000	-416.95100	0.00000
-55253.67035	39286.77503	137.00000	67701.25909	-93.22727	0.00000	67700.00000	-417.70775	0.00000
-55335.15178	39344.75215	137.00000	67801.26168	-93.45992	0.00000	67800.00000	-418.46400	0.00000
-55416.63351	39402.72887	137.00000	67901.26426	-93.69206	0.00000	67900.00000	-419.21975	0.00000
-55498.11552	39460.70518	137.00000	68001.26685	-93.92370	0.00000	68000.00000	-419.97500	0.00000
-55579.59782	39518.68108	137.00000	68101.26943	-94.15485	0.00000	68100.00000	-420.72975	0.00000
-55661.08040	39576.65657	137.00000	68201.27201	-94.38549	0.00000	68200.00000	-421.48400	0.00000
-55742.56327	39634.63165	137.00000	68301.27458	-94.61563	0.00000	68300.00000	-422.23775	0.00000
-55824.04643	39692.60632	137.00000	68401.27716	-94.84528	0.00000	68400.00000	-422.99100	0.00000
-55905.52988	39750.58058	137.00000	68501.27973	-95.07442	0.00000	68500.00000	-423.74375	0.00000
-55987.01361	39808.55443	137.00000	68601.28229	-95.30306	0.00000	68600.00000	-424.49600	0.00000
-56068.49762	39866.52787	137.00000	68701.28486	-95.53121	0.00000	68700.00000	-425.24775	0.00000
-56149.98193	39924.50090	137.00000	68801.28742	-95.75885	0.00000	68800.00000	-425.99900	0.00000
-56231.46652	39982.47352	137.00000	68901.28998	-95.98599	0.00000	68900.00000	-426.74975	0.00000
-56312.95140	40040.44573	137.00000	69001.29254	-96.21264	0.00000	69000.00000	-427.50000	0.00000
-56394.43657	40098.41754	137.00000	69101.29509	-96.43878	0.00000	69100.00000	-428.24975	0.00000
-56475.92202	40156.38893	137.00000	69201.29765	-96.66442	0.00000	69200.00000	-428.99900	0.00000
-56557.40776	40214.35991	137.00000	69301.30020	-96.88957	0.00000	69300.00000	-429.74775	0.00000
-56638.89378	40272.33049	137.00000	69401.30274	-97.11421	0.00000	69400.00000	-430.49600	0.00000
-56720.38010	40330.30065	137.00000	69501.30529	-97.33835	0.00000	69500.00000	-431.24375	0.00000
-56801.86670	40388.27041	137.00000	69601.30783	-97.56200	0.00000	69600.00000	-431.99100	0.00000
-56883.35358	40446.23975	137.00000	69701.31037	-97.78514	0.00000	69700.00000	-432.73775	0.00000
-56964.84075	40504.20869	137.00000	69801.31291	-98.00778	0.00000	69800.00000	-433.48400	0.00000
-57046.32821	40562.17722	137.00000	69901.31544	-98.22993	0.00000	69900.00000	-434.22975	0.00000
-57127.81596	40620.14533	137.00000	70001.31797	-98.45157	0.00000	70000.00000	-434.97500	0.00000
-57209.30399	40678.11304	137.00000	70101.32050	-98.67271	0.00000	70100.00000	-435.71975	0.00000
-57290.79231	40736.08034	137.00000	70201.32303	-98.89336	0.00000	70200.00000	-436.46400	0.00000
-57372.28092	40794.04723	137.00000	70301.32555	-99.11350	0.00000	70300.00000	-437.20775	0.00000
-57453.76982	40852.01370	137.00000	70401.32807	-99.33314	0.00000	70400.00000	-437.95100	0.00000
-57535.25900	40909.97977	137.00000	70501.33059	-99.55229	0.00000	70500.00000	-438.69375	0.00000
-57616.74846	40967.94543	137.00000	70601.33310	-99.77093	0.00000	70600.00000	-439.43600	0.00000
-57698.23822	41025.91068	137.00000	70701.33562	-99.98907	0.00000	70700.00000	-440.17775	0.00000
-57779.72826	41083.87552	137.00000	70801.33813	-100.20672	0.00000	70800.00000	-440.91900	0.00000
-57861.21859	41141.83995	137.00000	70901.34063	-100.42386	0.00000	70900.00000	-441.65975	0.00000
-57942.70920	41199.80397	137.00000	71001.34314	-100.64050	0.00000	71000.00000	-442.40000	0.00000
-58024.20010	41257.76758	137.00000	71101.34564	-100.85665	0.00000	71100.00000	-443.13975	0.00000
-58105.69129	41315.73079	137.00000	71201.34814	-101.07229	0.00000	71200.00000	-443.87900	0.00000
-58187.18276	41373.69358	137.00000	71301.35064	-101.28743	0.00000	71300.00000	-444.61775	0.00000
-58268.67453	41431.65596	137.00000	71401.35313	-101.50208	0.00000	71400.00000	-445.35600	0.00000
-58350.16657	41489.61793	137.00000	71501.35563	-101.71622	0.00000	71500.00000	-446.09375	0.00000
-58431.65891	41547.57950	137.00000	71601.35812	-101.92986	0.00000	71600.00000	-446.83100	0.00000
-58513.15153	41605.54065	137.00000	71701.36060	-102.14301	0.00000	71700.00000	-447.56775	0.00000
-58594.64444	41663.50140	137.00000	71801.36309	-102.35565	0.00000	71800.00000	-448.30400	0.00000
-58676.13764	41721.46173	137.00000	71901.36557	-102.56780	0.00000	71900.00000	-449.03975	0.00000
-58757.63112	41779.42166	137.00000	72001.36805	-102.77944	0.00000	72000.00000	-449.77500	0.00000
-58839.12489	41837.38117	137.00000	72101.37052	-102.99058	0.00000	72100.00000	-450.50975	0.00000
-58920.61894	41895.34028	137.00000	72201.37300	-103.20123	0.00000	72200.00000	-451.24400	0.00000
-59002.11329	41953.29897	137.00000	72301.37547	-103.41137	0.00000	72300.00000	-451.97775	0.00000
-59083.60792	42011.25726	137.00000	72401.37794	-103.62101	0.00000	72400.00000	-452.71100	0.00000
-59165.10283	42069.21514	137.00000	72501.38040	-103.83016	0.00000	72500.00000	-453.44375	0.00000
-59246.59804	42127.17261	137.00000	72601.38287	-104.03880	0.00000	72600.00000	-454.17600	0.00000
-59328.09352	42185.12966	137.00000	72701.38533	-104.24694	0.00000	72700.00000	-454.90775	0.00000
-59409.58930	42243.08631	137.00000	72801.38778	-104.45459	0.00000	72800.00000	-455.63900	0.00000
-59491.08537	42301.04255	137.00000	72901.39024	-104.66173	0.00000	72900.00000	-456.36975	0.00000
-59572.58172	42358.99838	137.00000	73001.39269	-104.86837	0.00000	73000.00000	-457.10000	0.00000
-59654.07835	42416.95380	137.00000	73101.39514	-105.07452	0.00000	73100.00000	-457.82975	0.00000
-59735.57528	42474.90881	137.00000	73201.39759	-105.28016	0.00000	73200.00000	-458.55900	0.00000
-59817.07249	42532.86341	137.00000	73301.40004	-105.48531	0.00000	73300.00000	-459.28775	0.00000
-59898.56998	42590.81760	137.00000	73401.40248	-105.68995	0.00000	73400.00000	-460.01600	0.00000
-59980.06777	42648.77138	137.00000	73501.40492	-105.89409	0.00000	73500.00000	-460.74375	0.00000
-60061.56584	42706.72476	137.00000	73601.40735	-106.09774	0.00000	73600.00000	-461.47100	0.00000
-60143.06420	42764.67772	137.00000	73701.40979	-106.30088	0.00000	73700.00000	-462.19775	0.00000
-60224.56284	42822.63027	137.00000	73801.41222	-106.50352	0.00000	73800.00000	-462.92400	0.00000
-60306.06177	42880.58241	137.00000	73901.41465	-106.70567	0.00000	73900.00000	-463.64975	0.00000
-60387.56099	42938.53415	137.00000	74001.41708	-106.90731	0.00000	74000.00000	-464.37500	0.00000
-60469.06050	42996.48547	137.00000	74101.41950	-107.10845	0.00000	74100.00000	-465.09975	0.00000
-60550.56029	43054.43639	137.00000	74201.42192	-107.30910	0.00000	74200.00000	-465.82400	0.00000
-60632.06037	43112.38689	137.00000	74301.42434	-107.50924	0.00000	74300.00000	-466.54775	0.00000
-60713.56073	43170.33699	137.00000	74401.42676	-107.70889	0.00000	74400.00000	-467.27100	0.00000
-60795.06138	43228.28667	137.00000	74501.42917	-107.90803	0.00000	74500.00000	-467.99375	0.00000
-60876.56232	43286.23595	137.00000	74601.43158	-108.10667	0.00000	74600.00000	-468.71600	0.00000
-60958.06355	43344.18482	137.00000	74701.43399	-108.30482	0.00000	74700.00000	-469.43775	0.00000
-61039.56506	43402.13327	137.00000	74801.43640	-108.50246	0.00000	74800.00000	-470.15900	0.00000
-61121.06686	43460.08132	137.00000	74901.43880	-108.69960	0.00000	74900.00000	-470.87975	0.00000
-61202.56895	43518.02896	137.00000	75001.44120	-108.89625	0.00000	75000.00000	-471.60000	0.00000
-61284.07132	43575.97619	137.00000	75101.44360	-109.09239	0.00000	75100.00000	-472.31975	0.00000
-61365.57398	43633.92301	137.00000	75201.44599	-109.28804	0.00000	75200.00000	-473.03900	0.00000
-61447.07692	43691.86941	137.00000	75301.44838	-109.48318	0.00000	75300.00000	-473.75775	0.00000
-61528.58016	43749.81541	137.00000	75401.45077	-109.67782	0.00000	75400.00000	-474.47600	0.00000
-61610.08368	43807.76100	137.00000	75501.45316	-109.87197	0.00000	75500.00000	-475.19375	0.00000
-61691.58748	43865.70618	137.00000	75601.45555	-110.06561	0.00000	75600.00000	-475.91100	0.00000
-61773.09158	43923.65096	137.00000	75701.45793	-110.25875	0.00000	75700.00000	-476.62775	0.00000
-61854.59596	43981.59532	137.00000	75801.46031	-110.45140	0.00000	75800.00000	-477.34400	0.00000
-61936.10063	44039.53927	137.00000	75901.46269	-110.64354	0.00000	75900.00000	-478.05975	0.00000
-62017.60558	44097.48281	137.00000	76001.46506	-110.83519	0.00000	76000.00000	-478.77500	0.00000
-62099.11082	44155.42594	137.00000	76101.46743	-111.02633	0.00000	76100.00000	-479.48975	0.00000
-62180.61635	44213.36867	137.00000	76201.46980	-111.21697	0.00000	76200.00000	-480.20400	0.00000
-62262.12216	44271.31098	137.00000	76301.47217	-111.40712	0.00000	76300.00000	-480.91775	0.00000
-62343.62826	44329.25288	137.00000	76401.47453	-111.59676	0.00000	76400.00000	-481.63100	0.00000
-62425.13465	44387.19438	137.00000	76501.47689	-111.78591	0.00000	76500.00000	-482.34375	0.00000
-62506.64132	44445.13546	137.00000	76601.47925	-111.97455	0.00000	76600.00000	-483.05600	0.00000
-62588.14829	44503.07614	137.00000	76701.48161	-112.16269	0.00000	76700.00000	-483.76775	0.00000
-62669.65553	44561.01640	137.00000	76801.48396	-112.35034	0.00000	76800.00000	-484.47900	0.00000
-62751.16307	44618.95626	137.00000	76901.48631	-112.53748	0.00000	76900.00000	-485.18975	0.00000
-62832.67089	44676.89571	137.00000	77001.48866	-112.72412	0.00000	77000.00000	-485.90000	0.00000
-62914.17900	44734.83474	137.00000	77101.49100	-112.91027	0.00000	77100.00000	-486.60975	0.00000
-62995.68739	44792.77337	137.00000	77201.49335	-113.09591	0.00000	77200.00000	-487.31900	0.00000
-63077.19608	44850.71159	137.00000	77301.49569	-113.28106	0.00000	77300.00000	-488.02775	0.00000
-63158.70505	44908.64939	137.00000	77401.49802	-113.46570	0.00000	77400.00000	-488.73600	0.00000
-63240.21430	44966.58679	137.00000	77501.50036	-113.64984	0.00000	77500.00000	-489.44375	0.00000
-63321.72384	45024.52378	137.00000	77601.50269	-113.83349	0.00000	77600.00000	-490.15100	0.00000
-63403.23367	45082.46036	137.00000	77701.50502	-114.01663	0.00000	77700.00000	-490.85775	0.00000
-63484.74379	45140.39653	137.00000	77801.50735	-114.19928	0.00000	77800.00000	-491.56400	0.00000
-63566.25419	45198.33229	137.00000	77901.50967	-114.38142	0.00000	77900.00000	-492.26975	0.00000
-63647.76488	45256.26764	137.00000	78001.51199	-114.56306	0.00000	78000.00000	-492.97500	0.00000
-63729.27586	45314.20258	137.00000	78101.51431	-114.74421	0.00000	78100.00000	-493.67975	0.00000
-63810.78712	45372.13711	137.00000	78201.51663	-114.92485	0.00000	78200.00000	-494.38400	0.00000
-63892.29867	45430.07124	137.00000	78301.51894	-115.10500	0.00000	78300.00000	-495.08775	0.00000
-63973.81051	45488.00495	137.00000	78401.52126	-115.28464	0.00000	78400.00000	-495.79100	0.00000
-64055.32263	45545.93825	137.00000	78501.52356	-115.46378	0.00000	78500.00000	-496.49375	0.00000
-64136.83504	45603.87114	137.00000	78601.52587	-115.64243	0.00000	78600.00000	-497.19600	0.00000
-64218.34774	45661.80363	137.00000	78701.52817	-115.82057	0.00000	78700.00000	-497.89775	0.00000
-64299.86072	45719.73570	137.00000	78801.53048	-115.99822	0.00000	78800.00000	-498.59900	0.00000
-64381.37399	45777.66737	137.00000	78901.53277	-116.17536	0.00000	78900.00000	-499.29975	0.00000
-64462.88755	45835.59862	137.00000	79001.53507	-116.35200	0.00000	79000.00000	-500.00000	0.00000
-64544.40140	45893.52947	137.00000	79101.53736	-116.52815	0.00000	79100.00000	-500.69975	0.00000
-64625.91553	45951.45990	137.00000	79201.53965	-116.70379	0.00000	79200.00000	-501.39900	0.00000
-64707.42995	46009.38993	137.00000	79301.54194	-116.87894	0.00000	79300.00000	-502.09775	0.00000
-64788.94465	46067.31955	137.00000	79401.54423	-117.05358	0.00000	79400.00000	-502.79600	0.00000
-64870.45964	46125.24875	137.00000	79501.54651	-117.22772	0.00000	79500.00000	-503.49375	0.00000
-64951.97492	46183.17755	137.00000	79601.54879	-117.40137	0.00000	79600.00000	-504.19100	0.00000
-65033.49048	46241.10594	137.00000	79701.55107	-117.57451	0.00000	79700.00000	-504.88775	0.00000
-65115.00634	46299.03392	137.00000	79801.55334	-117.74716	0.00000	79800.00000	-505.58400	0.00000
-65196.52248	46356.96148	137.00000	79901.55561	-117.91930	0.00000	79900.00000	-506.27975	0.00000
-65278.03890	46414.88864	137.00000	80001.55788	-118.09094	0.00000	80000.00000	-506.97500	0.00000
-65359.55561	46472.81539	137.00000	80101.56015	-118.26209	0.00000	80100.00000	-507.66975	0.00000
-65441.07261	46530.74173	137.00000	80201.56241	-118.43273	0.00000	80200.00000	-508.36400	0.00000
-65522.58990	46588.66766	137.00000	80301.56468	-118.60288	0.00000	80300.00000	-509.05775	0.00000
-65604.10747	46646.59318	137.00000	80401.56693	-118.77252	0.00000	80400.00000	-509.75100	0.00000
-65685.62533	46704.51830	137.00000	80501.56919	-118.94166	0.00000	80500.00000	-510.44375	0.00000
-65767.14348	46762.44300	137.00000	80601.57144	-119.11031	0.00000	80600.00000	-511.13600	0.00000
-65848.66191	46820.36729	137.00000	80701.57370	-119.27845	0.00000	80700.00000	-511.82775	0.00000
-65930.18063	46878.29117	137.00000	80801.57594	-119.44610	0.00000	80800.00000	-512.51900	0.00000
